Registrace,Věk,Id,Evidenční číslo,Jednotka,Typ jednotky,Typ členství,Rok vstupu
2012,21,527AA499B20EA668167D5B366F6D9C55,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,9,BB5004E2916583550889A7CD77D8A034,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2012,7,727F25A737C1F19D2A08748E523E9BA4,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2012
2012,9,70FB7215D977CFDAD0A89D39A6351485,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,6,C814C74E649E2B1E0AD817496D3F562A,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2012,9,23DFEAA7CB8527BFDBEB9843E799E02E,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2012,5,4AFDB8F96E71B525AE3579AF4952EFA5,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,16,13EBF0DB2B5BBD7340EC21917BB4FE7D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2012,8,438EC826D0FB8BF3D5CBA8A3D021F31A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2012,14,227CFA111FC65A49867448B71E261705,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2012,25,D553BCE2C0288294198BF53EC967F3C7,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2012,15,B587BB7C393406E3E32355D7ACBCE466,724.06.051-6,Albion,Oddíl,Řádné,2004
2012,15,B587BB7C393406E3E32355D7ACBCE466,724.06.051-2,Slůňata,Oddíl,Hostování,2004
2012,20,21E188D0E3377035D42E11C0314B8298,724.06.052-5,Medvědice,Oddíl,Řádné,1997
2012,22,1F10DD148995A28C2068B3879B405DE8,724.06.051-6,Albion,Oddíl,Řádné,2004
2012,11,7936BF7E2509ECB068EA9F91F27A9A15,724.06.052-7,Antares,Oddíl,Řádné,2009
2012,16,50F9C36AB149A69080A139DBDF58FEC9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2012,12,F1DCF4D26B7C8CFA0E38348035DE1A5F,724.06.052-5,Medvědice,Oddíl,Řádné,2010
2012,10,09499EFB1F7C52F0A674ABDF82F7F71A,724.06.052-1,Světlušky,Oddíl,Řádné,2007
2012,15,09059728C10EA6BB4DCC0876D63E5C01,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2012,19,C4559E2019E902244D2ECD859DCE94B5,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2012,9,14CA8DC676EFE064151ECD9A0A7A2E9A,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2012,14,B2EEC20C8634698C146740C706DD2B08,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2012,20,EA2FFD50E48CDC1016721776FDE1EC65,724.06.051-6,Albion,Oddíl,Řádné,2000
2012,15,AC984E03C6B44EE370DD36145274E21D,724.06.051-6,Albion,Oddíl,Řádné,2009
2012,9,E1DB50FA8131583EF4A127195CB87669,724.06.052-1,Světlušky,Oddíl,Řádné,2006
2012,10,0C293C32E86C81AF49AD85729DD7636E,724.06.052-1,Světlušky,Oddíl,Řádné,2006
2012,8,5B5C25D7E3414C8573C2C3A12BA0D1FC,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,11,3E462EA9F419A51F1CC7D98AED5500DA,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,7,FE3F01B2DD90CAB26DE3E46EC3E6C84A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2010
2012,44,EAE5C059BC158537BD9D7640080B4F50,724.06,6. středisko Zlín,Středisko,Řádné,1990
2012,11,3EE400888A62CCF93DF4A0F222A3BB77,724.06.052-7,Antares,Oddíl,Řádné,2007
2012,14,CCB9B30619C6D1753CEC64C15BA413D4,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2012,16,44F288FC70504447076953FF1F7DFC0C,724.06.051-6,Albion,Oddíl,Řádné,2004
2012,14,4EFD87DCB1F4702DD98A3DD070FF77FA,724.06.051-6,Albion,Oddíl,Řádné,2006
2012,7,F34C50E7571FB8742AE1A18B31161C81,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2012
2012,10,6F32CA1DE06D03C6B70CCFEC24EA3CCA,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2012,7,2EAE4314A410828AE5698EA2FEBD55D0,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2012,14,BC87ABE5F9F8441761A262A95FE2E767,724.06.051-6,Albion,Oddíl,Řádné,2004
2012,22,A7B6C1320C1F3D0ECBE65D63A3505537,724.06.051-6,Albion,Oddíl,Řádné,1999
2012,19,ADBB074FC3E4767D669327C5B1E2BCCD,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2012,19,ADBB074FC3E4767D669327C5B1E2BCCD,724.06.051-2,Slůňata,Oddíl,Hostování,1999
2012,10,3F0C40E107C2BF2E0CF3BFCFE4F4AC40,724.06.052-7,Antares,Oddíl,Řádné,2007
2012,23,BF767F60E09DB29933DAADB7FB2128A3,724.06.051-6,Albion,Oddíl,Řádné,2000
2012,8,D6FF010C8155DC58B953A6029E556BA3,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2012,11,782BF90F0EDB9B1D0EE5A83782AF3308,724.06.052-7,Antares,Oddíl,Řádné,2012
2012,8,B31CD40CAF5B86CD54F23B1F6CE5A74C,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,11,5E4442ACE0FEFFDF397597FF24E96DEC,724.06.052-7,Antares,Oddíl,Řádné,2010
2012,37,DCC9052A69AD24DF969AF2705589AC0C,724.06,6. středisko Zlín,Středisko,Řádné,1990
2012,11,DC0F23D50E5DEA83D79CAF4F1929FD19,724.06.052-7,Antares,Oddíl,Řádné,2007
2012,17,1970AB8BEF68AE8F2EB4585690043453,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2002
2012,15,FFC1BE218D761F5DE97807EB01DAB3E2,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2012,9,8022140121C36C99D3442871E77AAACF,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,7,9F40D14B114479D5A323BC4FFB12E5E6,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,23,B1B097AA7693093DFC1ACF57D43D0572,724.06.052-7,Antares,Oddíl,Řádné,2000
2012,12,DF504414A3BF411D2E0ADDA3A3B8A110,724.06.052-7,Antares,Oddíl,Řádné,2011
2012,22,FE396D0AB48DE52684AA58836A90C18F,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2012,8,D496BA13D2F249DB7C6F48A03C6CFEFB,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2012,10,F0CD17C536B35D32219430496DD88F06,724.06.052-1,Světlušky,Oddíl,Řádné,2006
2012,8,B0AE41CBAB9F79BBA717BB389FE7D589,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2012,10,AC9ADD9A04E28BE9CD5F593867D23379,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2012,8,C86D74F304D2820AEB089B99F9CF5767,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2012,8,973912251167FAAE941767B03FF413AC,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2012,11,A5F4822BC647B71C79F1DB9C26297512,724.06.052-1,Světlušky,Oddíl,Řádné,2007
2012,19,D1C7C7C018D2C8011B61AF2BEB5AB6F1,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2012,25,390FE7822C9E58B5ADF2D1F78BD3BECB,724.06.052-7,Antares,Oddíl,Řádné,2000
2012,17,A33E222CB4C3BC79FC6849BC8782CD13,724.06.052-7,Antares,Oddíl,Řádné,2000
2012,8,30FAFC29814DC69F35431322F279AE27,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2012,15,402B8FE96E5B2E14FC4143A2AFE242E2,724.06.052-7,Antares,Oddíl,Řádné,2008
2012,15,963481E1F4561CA69A6294B306D77C8C,724.06.051-6,Albion,Oddíl,Řádné,2008
2012,10,18F8BE240F5C490CBD4506AE0B8022BD,724.06.052-1,Světlušky,Oddíl,Řádné,2008
2012,7,5BA0221E875CCDEBC9B0ADBF12AC62E9,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2012,15,9B70D90CEE3539284A8053CC9FD3E974,724.06.052-1,Světlušky,Oddíl,Řádné,2006
2012,28,C9CA1545FBA1918CC36009B28EFB9D3B,724.06.051-2,Slůňata,Oddíl,Řádné,1990
2012,11,BDD60B2613CA40A9C0F956CB8CE17187,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2012,9,B6CB478977A4FEDF45CA95C032EB79C9,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2012,8,45A13FAAE7556DF17D970325A2C52B86,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2012,27,C0289D2B2B0D4CC655F75BA9B7AAB681,724.06.051-2,Slůňata,Oddíl,Řádné,1990
2012,6,0C38EA675090E969B991DF11A9159057,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,4,DE4097A719AAB1BE062C20A1DABB6BF2,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,8,7C3A7E18B3D01DB9D2BD39D2327D68B3,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2012,15,3144C590E372BEC07D2580CB49B551BF,724.06.051-6,Albion,Oddíl,Řádné,2011
2012,15,C1B610AAF5A83FA3B673F1F0794AD3DF,724.06.051-6,Albion,Oddíl,Řádné,2011
2012,7,6F18724250AB3B9F1F3219E6335FF1D5,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2012,7,BC7541EFB4FE5847BD796A8C69BF7FB7,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2012,9,DF62ED4CCCCFA29406F2EA6A5351596B,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2012,12,C97BCE56A74E994BF98CE6F339F11192,724.06.052-5,Medvědice,Oddíl,Řádné,2006
2012,11,1200740E58B7892E4B6235FF059C4788,724.06.052-7,Antares,Oddíl,Řádné,2009
2012,10,87E2B52E3AACB2195EBB5A9685FC8EA5,724.06.052-7,Antares,Oddíl,Řádné,2009
2012,16,344437E0D90F424809E0D7E6CB5CCC1B,724.06.052-7,Antares,Oddíl,Řádné,2008
2012,14,D633C904C156DAF4E203BF2A5F36C3D4,724.06.052-7,Antares,Oddíl,Řádné,2008
2012,7,11A8E9F96EBB09FE69C205BAE85EF3C8,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2012,10,2AB08038FA93B273221FAD8767AFFC2E,724.06.052-7,Antares,Oddíl,Řádné,2009
2012,9,07F6D33DCA1CF6065F438ACBD8A70406,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,6,9FDCB977F7C660B2FF01974CEFE5208B,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,5,77DA045CDCA63A6FAF84CE512542A72E,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,40,9AC8D4A8857714B5DABC02855E1EC538,724.06,6. středisko Zlín,Středisko,Řádné,2000
2012,8,ADDCDBD14E419533E4B262167F8EDE66,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2012,15,BF66D6D970A8AD5A193CE318FDE76D5B,724.06.052-5,Medvědice,Oddíl,Řádné,2007
2012,6,D3D7BB724E6EB1B8328103FA16EC96C9,724.06.051-2,Slůňata,Oddíl,Řádné,2009
2012,8,25A0C61623773383E75A58E5709CD02F,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2012,34,AD5219D352EDE713308AF713FEB5F9B8,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,18,35DBCE4DBB0661190F689D10BAB541C5,724.06.052-7,Antares,Oddíl,Řádné,2004
2012,8,2AE139ED74947BA1DAB54EA98A3625AD,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2012,19,61C604A7FA86009D47DA962B638246E3,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2012,9,C7EA59025D5E64E69C63C320F2E06540,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2012,21,61A5F56D6A8FBD7391A150AAA0A80D28,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2012,18,989B36AD03608A05C80B5D9B290B7323,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2012,15,7C46F472B263A554B3073F15688A5A8D,724.06.052-7,Antares,Oddíl,Řádné,2008
2012,23,B3281A193B1915152F2F040F32964CE0,724.06.052-7,Antares,Oddíl,Řádné,2000
2012,26,F596DE0D4958998C04EAE7FE6607B785,724.06.051-6,Albion,Oddíl,Řádné,2000
2012,21,CC09C6FCBE927F9D03FA300AE607B2B6,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2012,10,C60064B076583F42CA427278F87E47BA,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,10,080F9DCF0A71F30F748172840FE588CC,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,7,636EEB2CEF3963F2C00E3CF57442938F,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2012,4,02E8DC510FCB126B2E7987BB7C4871E5,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,6,DDEEB432A7ABC5F5B704E7642CDD3D4F,724.06.051-2,Slůňata,Oddíl,Řádné,2010
2012,11,EBB445CF030D66FFD7066F0DCEE48F3D,724.06.052-7,Antares,Oddíl,Řádné,2009
2012,17,B89ABDF2C32DA6EEBEFC717F9C54CE74,724.06.051-6,Albion,Oddíl,Řádné,2000
2012,16,3EAEB5F64DE951D65C394AF68E153827,724.06.052-5,Medvědice,Oddíl,Řádné,2002
2012,10,A85318F45B4D984D38FAA11DE09E5852,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2007
2012,8,2EFD6A7F8E947C225E021B9525050677,724.06.052-1,Světlušky,Oddíl,Řádné,2008
2012,5,9F9AD78576E6DBB4894DB09588C669C5,724.06.051-2,Slůňata,Oddíl,Řádné,2010
2012,38,7D51D351C22896CF8E3D4FDBC5140CD8,724.06,6. středisko Zlín,Středisko,Řádné,2000
2012,7,8849215DA1DF5057BF9C5AEA5B351BED,724.06.052-1,Světlušky,Oddíl,Řádné,2008
2012,8,062EA598376112699749A03A6CB564F9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2012,16,A25CE72923B121061D13CA8EE9623289,724.06.052-7,Antares,Oddíl,Řádné,2004
2012,13,0CB44F9C65EB18ACF94B95D395EC8EAB,724.06.052-7,Antares,Oddíl,Řádné,2010
2012,16,B51A74064617DBAF1B0412217F9E7981,724.06.052-7,Antares,Oddíl,Řádné,2000
2012,8,48D830277DF426657DE3E59229CE12D4,724.06.052-1,Světlušky,Oddíl,Řádné,2008
2012,9,D1E70C261563310CBC3EE27BF1BB4CE0,724.06.052-1,Světlušky,Oddíl,Řádné,2007
2012,23,0B3023022E3B7FCE69401B51975CA74A,724.06.051-6,Albion,Oddíl,Řádné,2000
2012,5,A2C5A42CED302B7883976BFE3D0F62BB,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,9,9B7C40D86DF84A1C71AF9007D82328F6,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2012,6,99DDFBAF811F4EB2BAB4DB8289F8BA22,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,7,C82F55F543ECCDC000CDA9BCB5C05DE4,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,6,E48D56D90FC95C34592A278DC384D414,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2012,12,09D4AAEA69B9A421F7A140A0B9136E3E,724.06.052-5,Medvědice,Oddíl,Řádné,2008
2012,15,E1E97902EDFC14287FA876D8A8900B2C,724.06.052-7,Antares,Oddíl,Řádné,2008
2012,13,E9F1CC36B9D7226BDD7E120958118B70,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2012,21,8008B582325ED34BE3FEB5FA8E12A9FD,724.06.051-6,Albion,Oddíl,Řádné,2000
2012,14,DC3A18BACADE570B0E7C6131B68CEA26,724.06.051-6,Albion,Oddíl,Řádné,2008
2012,20,76ED90244F89B6877B6D0BD67E558767,724.06.051-2,Slůňata,Oddíl,Řádné,1999
2012,13,696112740977532B1598B15D9CD7A67F,724.06.052-7,Antares,Oddíl,Řádné,2011
2012,10,DE878C8FF351F231C3C91D727DD6099F,724.06.052-1,Světlušky,Oddíl,Řádné,2007
2012,15,1572B198C1FF9F39BB69278801F1CE3B,724.06.051-6,Albion,Oddíl,Řádné,2002
2012,9,3D020113BDA29B3EDD241B84CDDEBAA8,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2010
2012,7,D41D8CD98F00B204E9800998ECF8427E,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2012,5,9B891EC32BD4B68C788C81A9261EDA88,724.06.051-2,Slůňata,Oddíl,Řádné,2010
2012,61,59C38B899AC6FE969CFBDD8FA91A8A2E,724.06,6. středisko Zlín,Středisko,Řádné,1968
2012,21,1F382369404A85F8EE6932190721C15B,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2012,24,2444DC9A8D699014117A65365059B946,724.06.051-6,Albion,Oddíl,Řádné,1996
2012,12,5A2B26D22FF155F0BFF2FE5EA3ADBCB9,724.06.052-5,Medvědice,Oddíl,Řádné,2011
2012,12,C34A64C0273E472D06B9FF2E70A05899,724.06.052-5,Medvědice,Oddíl,Řádné,2008
2012,12,A948EB1D58E54B234B3B50C3685DFC40,724.06.052-7,Antares,Oddíl,Řádné,2008
2012,15,88D4FD6D612B8F53F94C663CD4B3C8CA,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2012,8,9D1F5B19E2F8AA1D1E35CA89CE4A7E49,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2012,11,9A380207DA6BE8FD5BEF03BFFC16926B,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2012,5,C9E5766726A9745880C4644E0A9D930A,724.06.051-2,Slůňata,Oddíl,Řádné,2010
2012,6,5E6F959FFC4B77C87A3CF581C2F5A36A,724.06.051-2,Slůňata,Oddíl,Řádné,2010
2012,8,F512D9D5670710A262F25162C2F276AE,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2012
2012,5,4EF372F7A90528879C3FC3B9FAD8FFC2,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,6,2A86811267ACED3BA304531522800EF3,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2012
2012,9,DE59C5823405C0B21E3CEB742DBA6C7E,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2012,16,DFA39DCE288F4DEAF0C582E57B7186F7,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2012,16,DFA39DCE288F4DEAF0C582E57B7186F7,724.06.051-2,Slůňata,Oddíl,Hostování,2004
2012,16,EAA89BF5BBAEB0BA4731A92798929179,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2012,13,33C80F9D83C5EC31DBAB6FF0023D0F51,724.06.052-5,Medvědice,Oddíl,Řádné,2011
2012,17,5E69F78DAA418D316EC4A32535A3B32D,724.06.052-1,Světlušky,Oddíl,Řádné,2006
2012,25,AC88D328A9F629B0CB381D8B0A440CB8,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2007
2012,6,5904BAE3C0B3CEBB9B89E84CFF6ACCA1,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,6,7F0061D034616B3BF6ACBC094829A4C7,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,9,F74C49863CF4456A215054924CF23ED1,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2007
2012,8,13E9F1A1E8056AE54ECEB627DD00D47C,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2012,11,F93FAAA1951379345D1679B2AB59F89A,724.06.052-1,Světlušky,Oddíl,Řádné,2008
2012,14,4E134D977B33C28AFB529FE50E12B604,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2012,13,1948A64AFBE3DAFCAB3263B256053081,724.06.052-7,Antares,Oddíl,Řádné,2007
2012,10,739BA77FF4DC1975E863C1041D71A5D1,724.06.052-7,Antares,Oddíl,Řádné,2008
2012,8,8383F5145D7D8DDC2716FC03F67A08FF,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2012,5,A8AB0B86418A4988245A91A5152CD872,724.06.051-2,Slůňata,Oddíl,Řádné,2011
2012,9,1A9EA396719AC3009FF6EBDE01757C09,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2012,14,D7E6C70196E44E0E8FD745AF62689D50,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2012,17,564407A9D2D4CDEEC8834BF20F28CC80,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2012,13,822C26AC48B36CD9E8A236FC9EA7E85A,724.06.052-5,Medvědice,Oddíl,Řádné,2005
2011,9,7093CDD06A9C8C819002A0C83F931DAA,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2011,12,EC1E8D463AF3737D25EB6798B877EA53,724.06.052-5,Medvědice,Oddíl,Řádné,2008
2011,15,BCB50BD9B7399CED49E5B7A24E488869,724.06.052-5,Medvědice,Oddíl,Řádné,2001
2011,13,D1895EF715E219D6C9D6D57DF97C14E9,724.06.052-7,Antares,Oddíl,Řádné,2009
2011,19,AFC7B8470575BEF22756797C294B0F50,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2011,14,636F3D996033A00393C60EEC4FFC9579,724.06.052-7,Antares,Oddíl,Řádné,2000
2011,16,5D73BAC44647B644B065F39D03004FEF,724.06.052-5,Medvědice,Oddíl,Řádné,2001
2011,10,236CE03F819B511AE58D7E1999D2544C,724.06.052-7,Antares,Oddíl,Řádné,2010
2011,22,4A05BC51266556F2898ED63471447D92,724.06.052-1,Světlušky,Oddíl,Řádné,1995
2011,17,EEE30909C7A5BDFA20467D50E0E984B7,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2011,20,527AA499B20EA668167D5B366F6D9C55,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2011,8,BB5004E2916583550889A7CD77D8A034,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2011,8,70FB7215D977CFDAD0A89D39A6351485,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2011,10,75961E6946FBDBC9A335C3180EE5470C,724.06.052-1,Světlušky,Oddíl,Řádné,2008
2011,6,820FCB65DE52436CEF1F4EA4F8A1C8CB,724.06.051-2,Slůňata,Oddíl,Řádné,2010
2011,8,23DFEAA7CB8527BFDBEB9843E799E02E,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2011,15,13EBF0DB2B5BBD7340EC21917BB4FE7D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2011,7,438EC826D0FB8BF3D5CBA8A3D021F31A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2011,13,227CFA111FC65A49867448B71E261705,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2011,24,D553BCE2C0288294198BF53EC967F3C7,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2011,14,B587BB7C393406E3E32355D7ACBCE466,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2011,19,21E188D0E3377035D42E11C0314B8298,724.06.052-5,Medvědice,Oddíl,Řádné,1997
2011,19,21E188D0E3377035D42E11C0314B8298,724.06.051-2,Slůňata,Oddíl,Hostování,1997
2011,21,1F10DD148995A28C2068B3879B405DE8,724.06.051-6,Albion,Oddíl,Řádné,2004
2011,16,38A5DE702346C34A0BEED524679C85D9,724.06.051-6,Albion,Oddíl,Řádné,2000
2011,31,6D354B0029F6DBD61A78BA5BAB16B2F7,724.06.051-6,Albion,Oddíl,Řádné,1990
2011,6,560706E5C780AEACCD0792C305716324,724.06.051-2,Slůňata,Oddíl,Řádné,2010
2011,7,484B3F69C6157A313A21BA17E6A34C82,724.06.051-2,Slůňata,Oddíl,Řádné,2009
2011,10,7936BF7E2509ECB068EA9F91F27A9A15,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2011,15,50F9C36AB149A69080A139DBDF58FEC9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2011,17,A9FF53C5A232CB8608968C281D8FC10C,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2011,11,F1DCF4D26B7C8CFA0E38348035DE1A5F,724.06.052-5,Medvědice,Oddíl,Řádné,2010
2011,9,09499EFB1F7C52F0A674ABDF82F7F71A,724.06.052-1,Světlušky,Oddíl,Řádné,2007
2011,14,09059728C10EA6BB4DCC0876D63E5C01,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2011,18,C4559E2019E902244D2ECD859DCE94B5,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2011,8,199B24F86F3798D3EC546F9EA8B639C3,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2011,8,14CA8DC676EFE064151ECD9A0A7A2E9A,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2011,13,B2EEC20C8634698C146740C706DD2B08,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2011,19,EA2FFD50E48CDC1016721776FDE1EC65,724.06.051-6,Albion,Oddíl,Řádné,2000
2011,14,AC984E03C6B44EE370DD36145274E21D,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2011,8,E1DB50FA8131583EF4A127195CB87669,724.06.052-1,Světlušky,Oddíl,Řádné,2006
2011,9,0C293C32E86C81AF49AD85729DD7636E,724.06.052-1,Světlušky,Oddíl,Řádné,2006
2011,7,5B5C25D7E3414C8573C2C3A12BA0D1FC,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2011,16,CDF0D11AE3E7627C90EB8C8D5ED08279,724.06.052-7,Antares,Oddíl,Řádné,2004
2011,10,3E462EA9F419A51F1CC7D98AED5500DA,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2011,6,FE3F01B2DD90CAB26DE3E46EC3E6C84A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2010
2011,43,EAE5C059BC158537BD9D7640080B4F50,724.06,6. středisko Zlín,Středisko,Řádné,1990
2011,10,3EE400888A62CCF93DF4A0F222A3BB77,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2007
2011,13,CCB9B30619C6D1753CEC64C15BA413D4,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2011,15,44F288FC70504447076953FF1F7DFC0C,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2011,13,4EFD87DCB1F4702DD98A3DD070FF77FA,724.06.051-6,Albion,Oddíl,Řádné,2006
2011,17,F185B4B406CB935479A6B4C3246DF82D,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2011,9,6F32CA1DE06D03C6B70CCFEC24EA3CCA,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2011,13,BC87ABE5F9F8441761A262A95FE2E767,724.06.051-6,Albion,Oddíl,Řádné,2004
2011,21,A7B6C1320C1F3D0ECBE65D63A3505537,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2011,18,ADBB074FC3E4767D669327C5B1E2BCCD,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2011,16,B2FD2EC522C86884B08CE570C55DFDFC,724.06.051-6,Albion,Oddíl,Řádné,2000
2011,15,7E8281CD5FFF8BAD5DEB4484E19AF994,724.06.051-6,Albion,Oddíl,Řádné,2000
2011,9,3F0C40E107C2BF2E0CF3BFCFE4F4AC40,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2007
2011,22,BF767F60E09DB29933DAADB7FB2128A3,724.06.051-6,Albion,Oddíl,Řádné,2000
